source,provenance,dataset,model,condition,experiment,tokens,params,budget,loss
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,7402553344.0,1934716160.0,9e+19,3.1726317405700684
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,18195939328.0,210054272.0,1.8e+19,3.539292097091675
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,1726808064.0,8112833792.0,9e+19,3.395648956298828
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,13877116928.0,3383110656.0,3e+20,2.99209976196289
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,10956570624.0,4275080960.0,3e+20,3.0020341873168945
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,1250361344.0,1180038272.0,9e+18,3.6152963638305664
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,14947975168.0,998036992.0,9e+19,3.153144359588623
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,10559946752.0,1384584448.0,9e+19,3.129154920578003
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,7787380736.0,669160448.0,3e+19,3.3336148262023926
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,43049287680.0,156508160.0,3e+19,3.6296346187591553
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,24675090432.0,1934716160.0,3e+20,2.9694972038269043
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,1281916928.0,2224985216.0,1.8e+19,3.5532870292663574
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,2904358912.0,550337664.0,9e+18,3.5402326583862305
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,1494777856.0,998036992.0,9e+18,3.5991697311401367
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,13355712512.0,272513792.0,1.8e+19,3.4871625900268555
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,122339459072.0,447244032.0,3e+20,3.127902030944824
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,73404514304.0,447244032.0,1.8e+20,3.1547515392303467
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,77873545216.0,669160448.0,3e+20,3.036836624145508
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,133557125120.0,272513792.0,1.8e+20,3.3502213954925537
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,222593810432.0,272513792.0,3e+20,3.3152072429656982
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,36702257152.0,447244032.0,9e+19,3.2032289505004883
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,46723497984.0,669160448.0,1.8e+20,3.0833261013031006
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,5278662656.0,5318048256.0,1.8e+20,3.12753963470459
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,35199647744.0,1384584448.0,3e+20,2.971360921859741
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,66778562560.0,272513792.0,9e+19,3.3504526615142822
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,49826234368.0,998036992.0,3e+20,2.995382785797119
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,23361748992.0,669160448.0,9e+19,3.152735710144043
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,2336227328.0,669160448.0,9e+18,3.5337438583374023
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,6573916160.0,4275080960.0,1.8e+20,3.1065750122070312
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,3612672000.0,837007744.0,1.8e+19,3.4281036853790283
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,2500722688.0,1180038272.0,1.8e+19,3.4394078254699707
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,8797814784.0,5318048256.0,3e+20,3.012202739715576
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,6964117504.0,6701811712.0,3e+20,3.06853985786438
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,5756026880.0,8112833792.0,3e+20,3.0844876766204834
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,3964207104.0,11788433408.0,3e+20,3.1718955039978027
marin_202603,chinchilla,dclm,llama_2,,marin_202603__dclm__llama_2,4811128832.0,9714698752.0,3e+20,3.108232021331787
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,2582970368.0,156508160.0,1.8e+18,3.908900499343872
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1819574272.0,210054272.0,1.8e+18,3.8983211517333984
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1335558144.0,272513792.0,1.8e+18,3.8457248210906982
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,77873545216.0,669160448.0,3e+20,2.9945459365844727
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,18617466880.0,2544614912.0,3e+20,2.9134554862976074
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,5808717824.0,550337664.0,1.8e+19,3.3720898628234863
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,3032612864.0,210054272.0,3e+18,3.7690718173980713
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,9097969664.0,210054272.0,9e+18,3.570723056793213
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,2904358912.0,550337664.0,9e+18,3.5092902183532715
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1250361344.0,1180038272.0,9e+18,3.597090721130371
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,4728946688.0,358306688.0,9e+18,3.494636058807373
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1576304640.0,358306688.0,3e+18,3.741566658020019
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1806336000.0,837007744.0,9e+18,3.555502414703369
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1799094272.0,1613248384.0,1.8e+19,3.4738335609436035
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,18195939328.0,210054272.0,1.8e+19,3.494234323501587
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,9457893376.0,358306688.0,1.8e+19,3.3804128170013428
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,3612672000.0,837007744.0,1.8e+19,3.4080870151519775
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1281916928.0,2224985216.0,1.8e+19,3.5256786346435547
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,2500722688.0,1180038272.0,1.8e+19,3.414318561553955
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,133557125120.0,272513792.0,1.8e+20,3.2680883407592773
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,46723497984.0,669160448.0,1.8e+20,3.0432839393615723
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,21119893504.0,1384584448.0,1.8e+20,2.985041379928589
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,11170480128.0,2544614912.0,1.8e+20,3.0036885738372803
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1443332096.0,9714698752.0,9e+19,3.399345636367798
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,66778562560.0,272513792.0,9e+19,3.3087408542633057
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,10559946752.0,1384584448.0,9e+19,3.0905275344848633
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,13355712512.0,272513792.0,1.8e+19,3.451366901397705
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,2225930240.0,272513792.0,3e+18,3.7303671836853023
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,6677856256.0,272513792.0,9e+18,3.5460734367370605
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,4672454656.0,669160448.0,1.8e+19,3.3553619384765625
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,2336227328.0,669160448.0,9e+18,3.512698173522949
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,2111995904.0,1384584448.0,1.8e+19,3.4654932022094727
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1117061120.0,2544614912.0,1.8e+19,3.5421957969665527
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,22259171328.0,272513792.0,3e+19,3.387030124664306
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,7787380736.0,669160448.0,3e+19,3.288701295852661
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,2089222144.0,6701811712.0,9e+19,3.329298734664917
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,3519938560.0,1384584448.0,3e+19,3.330592632293701
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,222593810432.0,272513792.0,3e+20,3.258798599243164
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,35199647744.0,1384584448.0,3e+20,2.91550874710083
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1861746688.0,2544614912.0,3e+19,3.41947078704834
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,5585240064.0,2544614912.0,9e+19,3.1403088569641113
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,23361748992.0,669160448.0,9e+19,3.1139392852783203
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,3286958080.0,4275080960.0,9e+19,3.229796886444092
marin_202603,chinchilla,nemotron,llama_2,,marin_202603__nemotron__llama_2,1095663616.0,4275080960.0,3e+19,3.516054391860962
