method,surface,log_range,parameter,relative_error_pct,abs_relative_error_pct,convergence_failure
"5D L-BFGS-B (central diff)",symmetric,1.910526,A,8.595667779331961e-05,8.595667779331961e-05,False
"5D L-BFGS-B (central diff)",symmetric,1.910526,B,0.00012911070173515782,0.00012911070173515782,False
"5D L-BFGS-B (central diff)",symmetric,1.910526,alpha,1.9686321748385043e-05,1.9686321748385043e-05,False
"5D L-BFGS-B (central diff)",symmetric,1.910526,beta,2.89768210322507e-05,2.89768210322507e-05,False
"5D L-BFGS-B (central diff)",symmetric,2.000000,E,4.397475462008195e-05,4.397475462008195e-05,False
"5D L-BFGS-B (central diff)",symmetric,2.000000,A,0.00013479727027743138,0.00013479727027743138,False
"5D L-BFGS-B (central diff)",symmetric,2.000000,B,0.00015421994584130516,0.00015421994584130516,False
"5D L-BFGS-B (central diff)",symmetric,2.000000,alpha,3.07051862788723e-05,3.07051862788723e-05,False
"5D L-BFGS-B (central diff)",symmetric,2.000000,beta,3.4953701868384845e-05,3.4953701868384845e-05,False
"5D L-BFGS-B (central diff)",chinchilla,0.300000,E,2.078952690711625,2.078952690711625,False
"5D L-BFGS-B (central diff)",chinchilla,0.300000,A,241.71811915238789,241.71811915238789,False
"5D L-BFGS-B (central diff)",chinchilla,0.300000,B,-34.70728979107026,34.70728979107026,False
"5D L-BFGS-B (central diff)",chinchilla,0.300000,alpha,23.43124077152254,23.43124077152254,False
"5D L-BFGS-B (central diff)",chinchilla,0.300000,beta,-8.982729863475011,8.982729863475011,False
"5D L-BFGS-B (central diff)",chinchilla,0.389474,E,0.4040884572287897,0.4040884572287897,False
"5D L-BFGS-B (central diff)",chinchilla,0.389474,A,8.227951493472345,8.227951493472345,False
"5D L-BFGS-B (central diff)",chinchilla,0.389474,B,-1.5444401328082713,1.5444401328082713,False
"5D L-BFGS-B (central diff)",chinchilla,0.389474,alpha,1.5193378806284,1.5193378806284,False
"5D L-BFGS-B (central diff)",chinchilla,0.389474,beta,-0.33504507781877724,0.33504507781877724,False
"5D L-BFGS-B (central diff)",chinchilla,0.478947,E,5.932042562939799,5.932042562939799,False
"5D L-BFGS-B (central diff)",chinchilla,0.478947,A,240.5625953223738,240.5625953223738,False
"5D L-BFGS-B (central diff)",chinchilla,0.478947,B,-7.416173775481926,7.416173775481926,False
"5D L-BFGS-B (central diff)",chinchilla,0.478947,alpha,23.319031581683927,23.319031581683927,False
"5D L-BFGS-B (central diff)",chinchilla,0.478947,beta,-1.9895680843307457,1.9895680843307457,False
"5D L-BFGS-B (central diff)",chinchilla,0.568421,E,0.03939638524607425,0.03939638524607425,False
"5D L-BFGS-B (central diff)",chinchilla,0.568421,A,0.021876997923903907,0.021876997923903907,False
"5D L-BFGS-B (central diff)",chinchilla,0.568421,B,0.42712265282145984,0.42712265282145984,False
"5D L-BFGS-B (central diff)",chinchilla,0.568421,alpha,0.002521218110869661,0.002521218110869661,False
"5D L-BFGS-B (central diff)",chinchilla,0.568421,beta,0.08437167697243024,0.08437167697243024,False
"5D L-BFGS-B (central diff)",chinchilla,0.657895,E,0.00020812931320534072,0.00020812931320534072,False
"5D L-BFGS-B (central diff)",chinchilla,0.657895,A,0.0012038440159414909,0.0012038440159414909,False
"5D L-BFGS-B (central diff)",chinchilla,0.657895,B,0.0013275291307357478,0.0013275291307357478,False
"5D L-BFGS-B (central diff)",chinchilla,0.657895,alpha,0.00022774521270497268,0.00022774521270497268,False
"5D L-BFGS-B (central diff)",chinchilla,0.657895,beta,0.0002603588663512608,0.0002603588663512608,False
"5D L-BFGS-B (central diff)",chinchilla,0.747368,E,0.0001844918926768693,0.0001844918926768693,False
"5D L-BFGS-B (central diff)",chinchilla,0.747368,A,0.0008893729090369637,0.0008893729090369637,False
"5D L-BFGS-B (central diff)",chinchilla,0.747368,B,0.001248700883031289,0.001248700883031289,False
"5D L-BFGS-B (central diff)",chinchilla,0.747368,alpha,0.00016875036173980004,0.00016875036173980004,False
"5D L-BFGS-B (central diff)",chinchilla,0.747368,beta,0.00024713533729379754,0.00024713533729379754,False
"5D L-BFGS-B (central diff)",chinchilla,0.836842,E,9.753025974582444,9.753025974582444,False
"5D L-BFGS-B (central diff)",chinchilla,0.836842,A,238.72715174841485,238.72715174841485,False
"5D L-BFGS-B (central diff)",chinchilla,0.836842,B,28.04366399815763,28.04366399815763,False
"5D L-BFGS-B (central diff)",chinchilla,0.836842,alpha,23.542730139372335,23.542730139372335,False
"5D L-BFGS-B (central diff)",chinchilla,0.836842,beta,4.611070937707494,4.611070937707494,False
"5D L-BFGS-B (central diff)",chinchilla,0.926316,E,2.306178161355405,2.306178161355405,False
"5D L-BFGS-B (central diff)",chinchilla,0.926316,A,4.895650977052492,4.895650977052492,False
"5D L-BFGS-B (central diff)",chinchilla,0.926316,B,23.33202172503986,23.33202172503986,False
"5D L-BFGS-B (central diff)",chinchilla,0.926316,alpha,0.8763424063127291,0.8763424063127291,False
"5D L-BFGS-B (central diff)",chinchilla,0.926316,beta,4.196826106886153,4.196826106886153,False
"5D L-BFGS-B (central diff)",chinchilla,1.015789,E,10.716697158294556,10.716697158294556,False
"5D L-BFGS-B (central diff)",chinchilla,1.015789,A,238.4638463634384,238.4638463634384,False
"5D L-BFGS-B (central diff)",chinchilla,1.015789,B,30.54451003547738,30.54451003547738,False
"5D L-BFGS-B (central diff)",chinchilla,1.015789,alpha,23.882051431896393,23.882051431896393,False
"5D L-BFGS-B (central diff)",chinchilla,1.015789,beta,5.151810815317292,5.151810815317292,False
"5D L-BFGS-B (central diff)",chinchilla,1.105263,E,5.011901811386447e-05,5.011901811386447e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.105263,A,0.0002147072674962311,0.0002147072674962311,False
"5D L-BFGS-B (central diff)",chinchilla,1.105263,B,0.00027281425922174056,0.00027281425922174056,False
"5D L-BFGS-B (central diff)",chinchilla,1.105263,alpha,3.937355534748309e-05,3.937355534748309e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.105263,beta,5.9363980596329106e-05,5.9363980596329106e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.194737,E,9.886222877817165e-05,9.886222877817165e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.194737,A,0.000389650871750224,0.000389650871750224,False
"5D L-BFGS-B (central diff)",chinchilla,1.194737,B,0.0005772964283159042,0.0005772964283159042,False
"5D L-BFGS-B (central diff)",chinchilla,1.194737,alpha,7.761080729065508e-05,7.761080729065508e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.194737,beta,0.00011817858638114257,0.00011817858638114257,False
"5D L-BFGS-B (central diff)",chinchilla,1.284211,E,3.9447940903306105e-05,3.9447940903306105e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.284211,A,0.00017853059780132595,0.00017853059780132595,False
"5D L-BFGS-B (central diff)",chinchilla,1.284211,B,0.0001801546696943661,0.0001801546696943661,False
"5D L-BFGS-B (central diff)",chinchilla,1.284211,alpha,3.631397837662178e-05,3.631397837662178e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.284211,beta,3.757395470157679e-05,3.757395470157679e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.373684,E,7.821714604079624e-05,7.821714604079624e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.373684,A,0.0003186492301167627,0.0003186492301167627,False
"5D L-BFGS-B (central diff)",chinchilla,1.373684,B,0.0003898012429940084,0.0003898012429940084,False
"5D L-BFGS-B (central diff)",chinchilla,1.373684,alpha,6.518872141438607e-05,6.518872141438607e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.373684,beta,8.127175097587852e-05,8.127175097587852e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.463158,E,6.535871353663271e-05,6.535871353663271e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.463158,A,0.0002097561032862017,0.0002097561032862017,False
"5D L-BFGS-B (central diff)",chinchilla,1.463158,B,0.00034134760365452983,0.00034134760365452983,False
"5D L-BFGS-B (central diff)",chinchilla,1.463158,alpha,4.3643533917555664e-05,4.3643533917555664e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.463158,beta,7.188172017930886e-05,7.188172017930886e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.552632,E,6.629395034244903e-05,6.629395034244903e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.552632,A,0.00020436201858323898,0.00020436201858323898,False
"5D L-BFGS-B (central diff)",chinchilla,1.552632,B,0.00031909668301644553,0.00031909668301644553,False
"5D L-BFGS-B (central diff)",chinchilla,1.552632,alpha,4.3356120164627546e-05,4.3356120164627546e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.552632,beta,6.816004738793449e-05,6.816004738793449e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.642105,E,4.382969142128495e-05,4.382969142128495e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.642105,A,0.00017888821991872232,0.00017888821991872232,False
"5D L-BFGS-B (central diff)",chinchilla,1.642105,B,0.00023222300918065565,0.00023222300918065565,False
"5D L-BFGS-B (central diff)",chinchilla,1.642105,alpha,3.73207055618973e-05,3.73207055618973e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.642105,beta,4.8956271378067625e-05,4.8956271378067625e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.731579,E,5.768545141888579e-05,5.768545141888579e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.731579,A,0.0001354213399615781,0.0001354213399615781,False
"5D L-BFGS-B (central diff)",chinchilla,1.731579,B,0.0002667177146194716,0.0002667177146194716,False
"5D L-BFGS-B (central diff)",chinchilla,1.731579,alpha,3.0291534640102713e-05,3.0291534640102713e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.731579,beta,5.864543446103859e-05,5.864543446103859e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.821053,E,5.756056955203955e-05,5.756056955203955e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.821053,A,0.0001397603729475081,0.0001397603729475081,False
"5D L-BFGS-B (central diff)",chinchilla,1.821053,B,0.00023438242699633414,0.00023438242699633414,False
"5D L-BFGS-B (central diff)",chinchilla,1.821053,alpha,3.163407227345453e-05,3.163407227345453e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.821053,beta,5.200585285826596e-05,5.200585285826596e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.910526,E,4.6122765094371345e-05,4.6122765094371345e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.910526,A,9.89979223007813e-05,9.89979223007813e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.910526,B,0.00018744618387272964,0.00018744618387272964,False
"5D L-BFGS-B (central diff)",chinchilla,1.910526,alpha,2.2793061849699905e-05,2.2793061849699905e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.910526,beta,4.173610348196759e-05,4.173610348196759e-05,False
"5D L-BFGS-B (central diff)",chinchilla,2.000000,E,5.57619866257906e-05,5.57619866257906e-05,False
"5D L-BFGS-B (central diff)",chinchilla,2.000000,A,0.00012479063039259788,0.00012479063039259788,False
"5D L-BFGS-B (central diff)",chinchilla,2.000000,B,0.00020319641327641463,0.00020319641327641463,False
"5D L-BFGS-B (central diff)",chinchilla,2.000000,alpha,2.9047991201945047e-05,2.9047991201945047e-05,False
"5D L-BFGS-B (central diff)",chinchilla,2.000000,beta,4.627573623897492e-05,4.627573623897492e-05,False
"5D L-BFGS-B (central diff)",asymmetric,0.300000,E,1.4271197806510507,1.4271197806510507,False
"5D L-BFGS-B (central diff)",asymmetric,0.300000,A,20.284318759491015,20.284318759491015,False
"5D L-BFGS-B (central diff)",asymmetric,0.300000,B,-2.4914075544461003,2.4914075544461003,False
"5D L-BFGS-B (central diff)",asymmetric,0.300000,alpha,4.14149302962511,4.14149302962511,False
"5D L-BFGS-B (central diff)",asymmetric,0.300000,beta,-0.7662645163502765,0.7662645163502765,False
"5D L-BFGS-B (central diff)",asymmetric,0.389474,E,,,True
"5D L-BFGS-B (central diff)",asymmetric,0.389474,A,,,True
"5D L-BFGS-B (central diff)",asymmetric,0.389474,B,,,True
"5D L-BFGS-B (central diff)",asymmetric,0.389474,alpha,,,True
"5D L-BFGS-B (central diff)",asymmetric,0.389474,beta,,,True
"5D L-BFGS-B (central diff)",asymmetric,0.478947,E,15.673943928500996,15.673943928500996,False
"5D L-BFGS-B (central diff)",asymmetric,0.478947,A,226.27523922788293,226.27523922788293,False
"5D L-BFGS-B (central diff)",asymmetric,0.478947,B,-2.215853462321884,2.215853462321884,False
"5D L-BFGS-B (central diff)",asymmetric,0.478947,alpha,26.398711874016247,26.398711874016247,False
"5D L-BFGS-B (central diff)",asymmetric,0.478947,beta,-0.8875498036608852,0.8875498036608852,False
"5D L-BFGS-B (central diff)",asymmetric,0.568421,E,15.352980711791364,15.352980711791364,False
"5D L-BFGS-B (central diff)",asymmetric,0.568421,A,211.38480005298263,211.38480005298263,False
"5D L-BFGS-B (central diff)",asymmetric,0.568421,B,-2.9351071882894515,2.9351071882894515,False
"5D L-BFGS-B (central diff)",asymmetric,0.568421,alpha,25.56929948293325,25.56929948293325,False
"5D L-BFGS-B (central diff)",asymmetric,0.568421,beta,-1.0584314478769947,1.0584314478769947,False
"5D L-BFGS-B (central diff)",asymmetric,0.657895,E,0.2650750268185939,0.2650750268185939,False
"5D L-BFGS-B (central diff)",asymmetric,0.657895,A,0.8060724123767165,0.8060724123767165,False
"5D L-BFGS-B (central diff)",asymmetric,0.657895,B,0.1328217685507418,0.1328217685507418,False
"5D L-BFGS-B (central diff)",asymmetric,0.657895,alpha,0.1838722670785583,0.1838722670785583,False
"5D L-BFGS-B (central diff)",asymmetric,0.657895,beta,0.037450621790713706,0.037450621790713706,False
"5D L-BFGS-B (central diff)",asymmetric,0.747368,E,0.0028592308099191985,0.0028592308099191985,False
"5D L-BFGS-B (central diff)",asymmetric,0.747368,A,0.0012226131640809498,0.0012226131640809498,False
"5D L-BFGS-B (central diff)",asymmetric,0.747368,B,0.003513774540154864,0.003513774540154864,False
"5D L-BFGS-B (central diff)",asymmetric,0.747368,alpha,0.0002656247689306266,0.0002656247689306266,False
"5D L-BFGS-B (central diff)",asymmetric,0.747368,beta,0.001019267590383496,0.001019267590383496,False
"5D L-BFGS-B (central diff)",asymmetric,0.836842,E,0.002824582612590212,0.002824582612590212,False
"5D L-BFGS-B (central diff)",asymmetric,0.836842,A,0.0010975975341907533,0.0010975975341907533,False
"5D L-BFGS-B (central diff)",asymmetric,0.836842,B,0.003457253655378555,0.003457253655378555,False
"5D L-BFGS-B (central diff)",asymmetric,0.836842,alpha,0.00023980174235813264,0.00023980174235813264,False
"5D L-BFGS-B (central diff)",asymmetric,0.836842,beta,0.001006041048836901,0.001006041048836901,False
"5D L-BFGS-B (central diff)",asymmetric,0.926316,E,0.0014340143713906914,0.0014340143713906914,False
"5D L-BFGS-B (central diff)",asymmetric,0.926316,A,0.00019231476019026167,0.00019231476019026167,False
"5D L-BFGS-B (central diff)",asymmetric,0.926316,B,0.0018746157640620747,0.0018746157640620747,False
"5D L-BFGS-B (central diff)",asymmetric,0.926316,alpha,3.5715806536885157e-05,3.5715806536885157e-05,False
"5D L-BFGS-B (central diff)",asymmetric,0.926316,beta,0.0005460310862062041,0.0005460310862062041,False
"5D L-BFGS-B (central diff)",asymmetric,1.015789,E,0.0021512909165845827,0.0021512909165845827,False
"5D L-BFGS-B (central diff)",asymmetric,1.015789,A,0.0008801195931771345,0.0008801195931771345,False
"5D L-BFGS-B (central diff)",asymmetric,1.015789,B,0.0025044039098831117,0.0025044039098831117,False
"5D L-BFGS-B (central diff)",asymmetric,1.015789,alpha,0.0002023181389923732,0.0002023181389923732,False
"5D L-BFGS-B (central diff)",asymmetric,1.015789,beta,0.0007347011018025044,0.0007347011018025044,False
"5D L-BFGS-B (central diff)",asymmetric,1.105263,E,93.85658474472112,93.85658474472112,False
"5D L-BFGS-B (central diff)",asymmetric,1.105263,A,2334.1183219772793,2334.1183219772793,False
"5D L-BFGS-B (central diff)",asymmetric,1.105263,B,72.99735270473417,72.99735270473417,False
"5D L-BFGS-B (central diff)",asymmetric,1.105263,alpha,77.36266857225007,77.36266857225007,False
"5D L-BFGS-B (central diff)",asymmetric,1.105263,beta,16.539725863898077,16.539725863898077,False
"5D L-BFGS-B (central diff)",asymmetric,1.194737,E,102.65066550523056,102.65066550523056,False
"5D L-BFGS-B (central diff)",asymmetric,1.194737,A,2327.1653549985567,2327.1653549985567,False
"5D L-BFGS-B (central diff)",asymmetric,1.194737,B,79.22046937896855,79.22046937896855,False
"5D L-BFGS-B (central diff)",asymmetric,1.194737,alpha,78.90362983286975,78.90362983286975,False
"5D L-BFGS-B (central diff)",asymmetric,1.194737,beta,18.008366309496502,18.008366309496502,False
"5D L-BFGS-B (central diff)",asymmetric,1.284211,E,0.0014689734231125287,0.0014689734231125287,False
"5D L-BFGS-B (central diff)",asymmetric,1.284211,A,0.00042902113941213377,0.00042902113941213377,False
"5D L-BFGS-B (central diff)",asymmetric,1.284211,B,0.001669155211987832,0.001669155211987832,False
"5D L-BFGS-B (central diff)",asymmetric,1.284211,alpha,0.00010461694936870734,0.00010461694936870734,False
"5D L-BFGS-B (central diff)",asymmetric,1.284211,beta,0.0004957238840208241,0.0004957238840208241,False
"5D L-BFGS-B (central diff)",asymmetric,1.373684,E,0.0012868539920842291,0.0012868539920842291,False
"5D L-BFGS-B (central diff)",asymmetric,1.373684,A,0.0002867438320661929,0.0002867438320661929,False
"5D L-BFGS-B (central diff)",asymmetric,1.373684,B,0.0014434168130010101,0.0014434168130010101,False
"5D L-BFGS-B (central diff)",asymmetric,1.373684,alpha,7.081183609612163e-05,7.081183609612163e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.373684,beta,0.0004319800230605734,0.0004319800230605734,False
"5D L-BFGS-B (central diff)",asymmetric,1.463158,E,0.00115243660325387,0.00115243660325387,False
"5D L-BFGS-B (central diff)",asymmetric,1.463158,A,0.0001873156391151565,0.0001873156391151565,False
"5D L-BFGS-B (central diff)",asymmetric,1.463158,B,0.0012200654817917302,0.0012200654817917302,False
"5D L-BFGS-B (central diff)",asymmetric,1.463158,alpha,4.778198379376034e-05,4.778198379376034e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.463158,beta,0.00037123497546641,0.00037123497546641,False
"5D L-BFGS-B (central diff)",asymmetric,1.552632,E,0.0008092406688212014,0.0008092406688212014,False
"5D L-BFGS-B (central diff)",asymmetric,1.552632,A,4.3420076647010314e-05,4.3420076647010314e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.552632,B,0.0010406609457553374,0.0010406609457553374,False
"5D L-BFGS-B (central diff)",asymmetric,1.552632,alpha,8.540880010401002e-06,8.540880010401002e-06,False
"5D L-BFGS-B (central diff)",asymmetric,1.552632,beta,0.0003072977380622693,0.0003072977380622693,False
"5D L-BFGS-B (central diff)",asymmetric,1.642105,E,0.000997294786227595,0.000997294786227595,False
"5D L-BFGS-B (central diff)",asymmetric,1.642105,A,0.00015809888584996097,0.00015809888584996097,False
"5D L-BFGS-B (central diff)",asymmetric,1.642105,B,0.0010426041258355097,0.0010426041258355097,False
"5D L-BFGS-B (central diff)",asymmetric,1.642105,alpha,4.4685290581270624e-05,4.4685290581270624e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.642105,beta,0.00031720044338468694,0.00031720044338468694,False
"5D L-BFGS-B (central diff)",asymmetric,1.731579,E,0.0008666485219144327,0.0008666485219144327,False
"5D L-BFGS-B (central diff)",asymmetric,1.731579,A,9.91270831088145e-05,9.91270831088145e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.731579,B,0.00090752689059647,0.00090752689059647,False
"5D L-BFGS-B (central diff)",asymmetric,1.731579,alpha,2.862981107862347e-05,2.862981107862347e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.731579,beta,0.0002774436895637242,0.0002774436895637242,False
"5D L-BFGS-B (central diff)",asymmetric,1.821053,E,0.0007356066661652641,0.0007356066661652641,False
"5D L-BFGS-B (central diff)",asymmetric,1.821053,A,0.00011701364445022725,0.00011701364445022725,False
"5D L-BFGS-B (central diff)",asymmetric,1.821053,B,0.0007024599452329615,0.0007024599452329615,False
"5D L-BFGS-B (central diff)",asymmetric,1.821053,alpha,3.5778431364550466e-05,3.5778431364550466e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.821053,beta,0.0002177519790108069,0.0002177519790108069,False
"5D L-BFGS-B (central diff)",asymmetric,1.910526,E,0.0007282410664900481,0.0007282410664900481,False
"5D L-BFGS-B (central diff)",asymmetric,1.910526,A,0.00011186619876793241,0.00011186619876793241,False
"5D L-BFGS-B (central diff)",asymmetric,1.910526,B,0.0006766096701089065,0.0006766096701089065,False
"5D L-BFGS-B (central diff)",asymmetric,1.910526,alpha,3.405601820860105e-05,3.405601820860105e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.910526,beta,0.00021146167465814177,0.00021146167465814177,False
"5D L-BFGS-B (central diff)",asymmetric,2.000000,E,0.0006477983803026027,0.0006477983803026027,False
"5D L-BFGS-B (central diff)",asymmetric,2.000000,A,6.259863697915609e-05,6.259863697915609e-05,False
"5D L-BFGS-B (central diff)",asymmetric,2.000000,B,0.000639626983215329,0.000639626983215329,False
"5D L-BFGS-B (central diff)",asymmetric,2.000000,alpha,2.1018441885403307e-05,2.1018441885403307e-05,False
"5D L-BFGS-B (central diff)",asymmetric,2.000000,beta,0.000198437952539466,0.000198437952539466,False
"2D Nelder-Mead (VPNLS)",symmetric,0.300000,E,3.5064784737868218e-09,3.5064784737868218e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.300000,A,4.981080792276771e-08,4.981080792276771e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.300000,B,-9.302425496571232e-10,9.302425496571232e-10,False
"2D Nelder-Mead (VPNLS)",symmetric,0.300000,alpha,9.611343978763802e-09,9.611343978763802e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.300000,beta,-3.9672566307371525e-10,3.9672566307371525e-10,False
"2D Nelder-Mead (VPNLS)",symmetric,0.389474,E,-4.274148425062545e-09,4.274148425062545e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.389474,A,-6.2968723568701535e-09,6.2968723568701535e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.389474,B,-5.274793579701509e-08,5.274793579701509e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.389474,alpha,-9.911426518226194e-10,9.911426518226194e-10,False
"2D Nelder-Mead (VPNLS)",symmetric,0.389474,beta,-1.0165954100033001e-08,1.0165954100033001e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.478947,E,2.7029003624365355e-10,2.7029003624365355e-10,False
"2D Nelder-Mead (VPNLS)",symmetric,0.478947,A,-4.779070650329231e-08,4.779070650329231e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.478947,B,5.147887804923812e-08,5.147887804923812e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.478947,alpha,-9.471491691306989e-09,9.471491691306989e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.478947,beta,1.017057406036128e-08,1.017057406036128e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.568421,E,-3.4830915272325872e-09,3.4830915272325872e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.568421,A,1.0148397677767207e-09,1.0148397677767207e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.568421,B,-4.784236296018207e-08,4.784236296018207e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.568421,alpha,3.891868906000508e-10,3.891868906000508e-10,False
"2D Nelder-Mead (VPNLS)",symmetric,0.568421,beta,-9.298744570039911e-09,9.298744570039911e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.657895,E,-5.496523683275871e-09,5.496523683275871e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.657895,A,-5.002038960810751e-08,5.002038960810751e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.657895,B,-2.2498142016047495e-08,2.2498142016047495e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.657895,alpha,-9.666264204836792e-09,9.666264204836792e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.657895,beta,-4.1951567667759326e-09,4.1951567667759326e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.747368,E,-5.592278776808039e-09,5.592278776808039e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.747368,A,-2.2340032046486158e-08,2.2340032046486158e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.747368,B,-4.978298306923535e-08,4.978298306923535e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.747368,alpha,-4.1951567667759326e-09,4.1951567667759326e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.747368,beta,-9.666264204836792e-09,9.666264204836792e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.836842,E,-4.005408759433161e-09,4.005408759433161e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.836842,A,-3.3158542578348715e-08,3.3158542578348715e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.836842,B,-1.7122872009167622e-08,1.7122872009167622e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.836842,alpha,-6.466404472814336e-09,6.466404472814336e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.836842,beta,-3.259095502433103e-09,3.259095502433103e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.926316,E,-4.1030295531960595e-09,4.1030295531960595e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.926316,A,-3.294596240266401e-08,3.294596240266401e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.926316,B,-1.6968172644737933e-08,1.6968172644737933e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.926316,alpha,-6.466404472814336e-09,6.466404472814336e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.926316,beta,-3.259095502433103e-09,3.259095502433103e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,1.015789,E,-5.970148767201169e-09,5.970148767201169e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,1.015789,A,-8.802587103673432e-09,8.802587103673432e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,1.015789,B,-6.125505080945004e-08,6.125505080945004e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,1.015789,alpha,-1.5965902435258642e-09,1.5965902435258642e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,1.015789,beta,-1.216784737483896e-08,1.216784737483896e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,1.105263,E,-4.352087395264633e-09,4.352087395264633e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,1.105263,A,-3.2442727615489275e-08,3.2442727615489275e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,1.105263,B,-1.6598093566244643e-08,1.6598093566244643e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,1.105263,alpha,-6.466404472814336e-09,6.466404472814336e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,1.105263,beta,-3.259095502433103e-09,3.259095502433103e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,1.194737,E,-4.50539014380104e-09,4.50539014380104e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,1.194737,A,-3.2153181450667034e-08,3.2153181450667034e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,1.194737,B,-1.6383538081754523e-08,1.6383538081754523e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,1.194737,alpha,-6.466404472814336e-09,6.466404472814336e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,1.194737,beta,-3.259095502433103e-09,3.259095502433103e-09,False
